id,region,country,item_type,sales_channel,order_priority,order_date,order_id,ship_date,units_sold,unit_price,unit_cost,total_revenue,total_cost,total_profit,created_at,updated_at
2382,"Sub-Saharan Africa",Mali,"Personal Care",Offline,M,2015-08-26T00:00:00.000000Z,185843455,2015-08-30T00:00:00.000000Z,4063,81.73,56.67,332068.99,230250.21,101818.78,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2383,"Middle East and North Africa",Somalia,Cereal,Online,L,2017-02-10T00:00:00.000000Z,996435773,2017-03-05T00:00:00.000000Z,6343,205.70,117.11,1304755.10,742828.73,561926.37,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2384,Asia,Tajikistan,Beverages,Offline,C,2010-12-23T00:00:00.000000Z,253959548,2011-01-01T00:00:00.000000Z,1129,47.45,31.79,53571.05,35890.91,17680.14,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2385,Asia,Maldives,Meat,Online,C,2016-03-23T00:00:00.000000Z,641276109,2016-05-06T00:00:00.000000Z,6706,421.89,364.69,2829194.34,2445611.14,383583.20,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2386,Asia,Turkmenistan,Vegetables,Online,C,2011-04-04T00:00:00.000000Z,411559283,2011-05-15T00:00:00.000000Z,8393,154.06,90.93,1293025.58,763175.49,529850.09,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2387,"Middle East and North Africa",Iran,"Personal Care",Online,H,2013-05-22T00:00:00.000000Z,138295400,2013-06-21T00:00:00.000000Z,3537,81.73,56.67,289079.01,200441.79,88637.22,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2388,Europe,Switzerland,Clothes,Online,C,2014-07-06T00:00:00.000000Z,465283286,2014-08-04T00:00:00.000000Z,6519,109.28,35.84,712396.32,233640.96,478755.36,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2389,Europe,"Czech Republic",Snacks,Offline,L,2015-02-20T00:00:00.000000Z,756634271,2015-03-12T00:00:00.000000Z,3750,152.58,97.44,572175.00,365400.00,206775.00,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2390,"Middle East and North Africa",Jordan,"Baby Food",Offline,H,2013-01-28T00:00:00.000000Z,446772181,2013-02-18T00:00:00.000000Z,8672,255.28,159.42,2213788.16,1382490.24,831297.92,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2391,"Central America and the Caribbean","Costa Rica",Fruits,Online,C,2014-10-04T00:00:00.000000Z,390433347,2014-10-18T00:00:00.000000Z,6758,9.33,6.92,63052.14,46765.36,16286.78,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2392,Europe,Finland,Household,Online,L,2016-04-30T00:00:00.000000Z,612666594,2016-05-22T00:00:00.000000Z,515,668.27,502.54,344159.05,258808.10,85350.95,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2393,"Middle East and North Africa","Saudi Arabia",Beverages,Online,C,2014-12-31T00:00:00.000000Z,758833253,2015-01-27T00:00:00.000000Z,4477,47.45,31.79,212433.65,142323.83,70109.82,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2394,Europe,Latvia,Beverages,Online,M,2012-10-28T00:00:00.000000Z,544607150,2012-10-30T00:00:00.000000Z,213,47.45,31.79,10106.85,6771.27,3335.58,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2395,"Sub-Saharan Africa","Sao Tome and Principe",Vegetables,Online,C,2012-12-07T00:00:00.000000Z,205974614,2013-01-11T00:00:00.000000Z,1320,154.06,90.93,203359.20,120027.60,83331.60,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2396,Asia,China,Snacks,Online,M,2015-09-23T00:00:00.000000Z,949234473,2015-11-08T00:00:00.000000Z,8430,152.58,97.44,1286249.40,821419.20,464830.20,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2397,"Middle East and North Africa",Pakistan,Beverages,Offline,C,2015-02-06T00:00:00.000000Z,900998055,2015-03-02T00:00:00.000000Z,4202,47.45,31.79,199384.90,133581.58,65803.32,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2398,"Middle East and North Africa",Algeria,Fruits,Online,M,2017-05-15T00:00:00.000000Z,958189189,2017-06-29T00:00:00.000000Z,8329,9.33,6.92,77709.57,57636.68,20072.89,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2399,Europe,Liechtenstein,Beverages,Offline,C,2014-10-12T00:00:00.000000Z,738044202,2014-11-29T00:00:00.000000Z,2535,47.45,31.79,120285.75,80587.65,39698.10,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2400,"Australia and Oceania","New Zealand","Personal Care",Online,C,2011-12-28T00:00:00.000000Z,828111922,2012-01-05T00:00:00.000000Z,5575,81.73,56.67,455644.75,315935.25,139709.50,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2401,"Sub-Saharan Africa",Cameroon,Cosmetics,Offline,C,2014-09-23T00:00:00.000000Z,536253678,2014-10-11T00:00:00.000000Z,8235,437.20,263.33,3600342.00,2168522.55,1431819.45,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2402,"Sub-Saharan Africa","Sierra Leone",Cosmetics,Online,H,2010-11-08T00:00:00.000000Z,140643298,2010-11-12T00:00:00.000000Z,8332,437.20,263.33,3642750.40,2194065.56,1448684.84,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2403,"Central America and the Caribbean","Saint Kitts and Nevis ",Vegetables,Online,M,2012-01-05T00:00:00.000000Z,439767110,2012-01-16T00:00:00.000000Z,5715,154.06,90.93,880452.90,519664.95,360787.95,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2404,"Central America and the Caribbean","Antigua and Barbuda ","Baby Food",Online,M,2011-12-25T00:00:00.000000Z,502423942,2012-01-11T00:00:00.000000Z,7264,255.28,159.42,1854353.92,1158026.88,696327.04,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2405,Asia,Kazakhstan,Snacks,Online,M,2013-03-04T00:00:00.000000Z,817725121,2013-03-20T00:00:00.000000Z,1890,152.58,97.44,288376.20,184161.60,104214.60,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2406,"Australia and Oceania","Marshall Islands",Beverages,Online,H,2015-04-14T00:00:00.000000Z,145094478,2015-05-24T00:00:00.000000Z,5535,47.45,31.79,262635.75,175957.65,86678.10,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2407,"Australia and Oceania",Palau,Clothes,Offline,M,2011-06-30T00:00:00.000000Z,464268338,2011-08-03T00:00:00.000000Z,6173,109.28,35.84,674585.44,221240.32,453345.12,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2408,"Middle East and North Africa",Morocco,Vegetables,Offline,C,2014-12-28T00:00:00.000000Z,225295531,2015-01-28T00:00:00.000000Z,8809,154.06,90.93,1357114.54,801002.37,556112.17,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2409,"Sub-Saharan Africa","Cape Verde",Cereal,Online,C,2017-04-20T00:00:00.000000Z,198537385,2017-05-17T00:00:00.000000Z,479,205.70,117.11,98530.30,56095.69,42434.61,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2410,"Sub-Saharan Africa",Liberia,Household,Online,C,2014-10-21T00:00:00.000000Z,324667727,2014-10-29T00:00:00.000000Z,5250,668.27,502.54,3508417.50,2638335.00,870082.50,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2411,"Sub-Saharan Africa",Lesotho,Meat,Offline,M,2012-07-08T00:00:00.000000Z,164672887,2012-07-31T00:00:00.000000Z,9221,421.89,364.69,3890247.69,3362806.49,527441.20,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2412,Europe,France,Beverages,Offline,H,2012-09-26T00:00:00.000000Z,249851691,2012-10-02T00:00:00.000000Z,5523,47.45,31.79,262066.35,175576.17,86490.18,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2413,Asia,Japan,Fruits,Offline,M,2011-04-03T00:00:00.000000Z,731815469,2011-04-12T00:00:00.000000Z,9315,9.33,6.92,86908.95,64459.80,22449.15,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2414,"Sub-Saharan Africa",Mauritania,Clothes,Offline,L,2016-04-12T00:00:00.000000Z,932488048,2016-04-30T00:00:00.000000Z,2790,109.28,35.84,304891.20,99993.60,204897.60,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2415,Europe,Switzerland,"Personal Care",Offline,H,2014-05-15T00:00:00.000000Z,694105756,2014-06-21T00:00:00.000000Z,173,81.73,56.67,14139.29,9803.91,4335.38,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2416,Europe,Greece,Snacks,Online,L,2012-02-01T00:00:00.000000Z,829217422,2012-02-03T00:00:00.000000Z,2717,152.58,97.44,414559.86,264744.48,149815.38,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2417,Europe,Slovenia,"Office Supplies",Offline,L,2017-01-16T00:00:00.000000Z,870684373,2017-02-04T00:00:00.000000Z,3709,651.21,524.96,2415337.89,1947076.64,468261.25,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2418,Europe,Macedonia,Vegetables,Offline,M,2011-06-05T00:00:00.000000Z,421680438,2011-07-02T00:00:00.000000Z,3467,154.06,90.93,534126.02,315254.31,218871.71,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2419,"North America",Mexico,"Office Supplies",Online,C,2016-05-05T00:00:00.000000Z,505691945,2016-06-06T00:00:00.000000Z,4339,651.21,524.96,2825600.19,2277801.44,547798.75,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2420,"Sub-Saharan Africa",Angola,"Office Supplies",Offline,H,2012-04-27T00:00:00.000000Z,416517722,2012-05-23T00:00:00.000000Z,5705,651.21,524.96,3715153.05,2994896.80,720256.25,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2421,Europe,Portugal,Beverages,Online,L,2011-03-28T00:00:00.000000Z,868269097,2011-04-11T00:00:00.000000Z,8976,47.45,31.79,425911.20,285347.04,140564.16,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2422,Asia,Brunei,Household,Online,M,2014-09-05T00:00:00.000000Z,845369899,2014-10-18T00:00:00.000000Z,2594,668.27,502.54,1733492.38,1303588.76,429903.62,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2423,Europe,Belarus,Cereal,Offline,M,2010-02-25T00:00:00.000000Z,752556455,2010-03-14T00:00:00.000000Z,7033,205.70,117.11,1446688.10,823634.63,623053.47,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2424,"Central America and the Caribbean","Saint Vincent and the Grenadines",Clothes,Online,L,2012-09-25T00:00:00.000000Z,164877593,2012-10-30T00:00:00.000000Z,9799,109.28,35.84,1070834.72,351196.16,719638.56,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2425,Europe,Finland,Beverages,Online,C,2015-11-05T00:00:00.000000Z,977694642,2015-11-09T00:00:00.000000Z,426,47.45,31.79,20213.70,13542.54,6671.16,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2426,Asia,Bangladesh,Beverages,Offline,M,2010-03-09T00:00:00.000000Z,656681430,2010-03-31T00:00:00.000000Z,5483,47.45,31.79,260168.35,174304.57,85863.78,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2427,"Middle East and North Africa",Azerbaijan,Beverages,Offline,M,2010-03-28T00:00:00.000000Z,787824285,2010-03-28T00:00:00.000000Z,3568,47.45,31.79,169301.60,113426.72,55874.88,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2428,"Sub-Saharan Africa",Eritrea,Cosmetics,Offline,M,2012-08-14T00:00:00.000000Z,327422034,2012-09-21T00:00:00.000000Z,311,437.20,263.33,135969.20,81895.63,54073.57,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2429,"North America","United States of America","Personal Care",Offline,C,2015-01-05T00:00:00.000000Z,552086007,2015-02-20T00:00:00.000000Z,3373,81.73,56.67,275675.29,191147.91,84527.38,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2430,"Sub-Saharan Africa",Liberia,Vegetables,Online,M,2012-05-17T00:00:00.000000Z,108740031,2012-06-11T00:00:00.000000Z,7447,154.06,90.93,1147284.82,677155.71,470129.11,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2431,"Central America and the Caribbean","The Bahamas",Cereal,Online,L,2015-11-19T00:00:00.000000Z,864620435,2015-12-29T00:00:00.000000Z,9255,205.70,117.11,1903753.50,1083853.05,819900.45,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2432,Europe,Denmark,Snacks,Online,H,2011-04-06T00:00:00.000000Z,257276046,2011-05-18T00:00:00.000000Z,2554,152.58,97.44,389689.32,248861.76,140827.56,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2433,Europe,Slovakia,Fruits,Offline,H,2015-08-08T00:00:00.000000Z,744568192,2015-09-24T00:00:00.000000Z,3129,9.33,6.92,29193.57,21652.68,7540.89,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2434,"Sub-Saharan Africa",Liberia,Cereal,Offline,L,2012-12-22T00:00:00.000000Z,354670703,2012-12-29T00:00:00.000000Z,3797,205.70,117.11,781042.90,444666.67,336376.23,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2435,"Sub-Saharan Africa",Swaziland,Clothes,Offline,L,2011-03-28T00:00:00.000000Z,336069905,2011-05-09T00:00:00.000000Z,9408,109.28,35.84,1028106.24,337182.72,690923.52,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2436,"Sub-Saharan Africa",Niger,"Baby Food",Offline,H,2015-07-13T00:00:00.000000Z,207564628,2015-07-17T00:00:00.000000Z,1841,255.28,159.42,469970.48,293492.22,176478.26,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2437,"Central America and the Caribbean",Barbados,Cereal,Online,M,2016-11-25T00:00:00.000000Z,908266198,2016-12-09T00:00:00.000000Z,5007,205.70,117.11,1029939.90,586369.77,443570.13,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2438,Europe,Liechtenstein,"Office Supplies",Online,H,2011-04-07T00:00:00.000000Z,747598445,2011-05-05T00:00:00.000000Z,9848,651.21,524.96,6413116.08,5169806.08,1243310.00,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2439,"Central America and the Caribbean","The Bahamas",Fruits,Online,H,2010-09-26T00:00:00.000000Z,355297696,2010-10-11T00:00:00.000000Z,9339,9.33,6.92,87132.87,64625.88,22506.99,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2440,"Central America and the Caribbean","Trinidad and Tobago",Snacks,Offline,H,2017-02-18T00:00:00.000000Z,431412780,2017-03-25T00:00:00.000000Z,3483,152.58,97.44,531436.14,339383.52,192052.62,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2441,"Middle East and North Africa",Iraq,Fruits,Offline,L,2010-08-19T00:00:00.000000Z,396305024,2010-08-26T00:00:00.000000Z,4318,9.33,6.92,40286.94,29880.56,10406.38,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2442,Asia,India,"Personal Care",Offline,C,2014-02-11T00:00:00.000000Z,640648257,2014-03-28T00:00:00.000000Z,911,81.73,56.67,74456.03,51626.37,22829.66,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2443,"Australia and Oceania","Solomon Islands",Household,Online,H,2013-08-31T00:00:00.000000Z,275428807,2013-09-18T00:00:00.000000Z,4360,668.27,502.54,2913657.20,2191074.40,722582.80,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2444,"Middle East and North Africa",Kuwait,Household,Online,L,2015-05-15T00:00:00.000000Z,281945502,2015-06-24T00:00:00.000000Z,2794,668.27,502.54,1867146.38,1404096.76,463049.62,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2445,"Sub-Saharan Africa",Ethiopia,"Baby Food",Online,H,2011-03-24T00:00:00.000000Z,361809670,2011-04-27T00:00:00.000000Z,6377,255.28,159.42,1627920.56,1016621.34,611299.22,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2446,Asia,Myanmar,Clothes,Online,L,2013-03-28T00:00:00.000000Z,286945140,2013-04-11T00:00:00.000000Z,2298,109.28,35.84,251125.44,82360.32,168765.12,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2447,"North America","United States of America","Office Supplies",Online,C,2011-09-30T00:00:00.000000Z,349588239,2011-10-07T00:00:00.000000Z,9783,651.21,524.96,6370787.43,5135683.68,1235103.75,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2448,"Sub-Saharan Africa","South Africa","Personal Care",Offline,M,2017-02-04T00:00:00.000000Z,912287795,2017-03-03T00:00:00.000000Z,5086,81.73,56.67,415678.78,288223.62,127455.16,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2449,"Sub-Saharan Africa",Botswana,Household,Offline,L,2010-05-28T00:00:00.000000Z,157905137,2010-05-28T00:00:00.000000Z,6494,668.27,502.54,4339745.38,3263494.76,1076250.62,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2450,"Australia and Oceania","Samoa ",Fruits,Offline,C,2015-07-02T00:00:00.000000Z,839614093,2015-08-17T00:00:00.000000Z,9323,9.33,6.92,86983.59,64515.16,22468.43,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2451,"Sub-Saharan Africa","Burkina Faso",Meat,Offline,H,2011-11-04T00:00:00.000000Z,830900990,2011-12-15T00:00:00.000000Z,922,421.89,364.69,388982.58,336244.18,52738.40,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2452,Asia,Maldives,Snacks,Offline,H,2014-01-13T00:00:00.000000Z,775564658,2014-01-17T00:00:00.000000Z,5672,152.58,97.44,865433.76,552679.68,312754.08,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2453,Europe,Germany,Fruits,Online,M,2015-01-10T00:00:00.000000Z,937716424,2015-01-26T00:00:00.000000Z,9983,9.33,6.92,93141.39,69082.36,24059.03,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2454,Asia,Philippines,Cereal,Online,M,2012-08-12T00:00:00.000000Z,751780116,2012-09-28T00:00:00.000000Z,7297,205.70,117.11,1500992.90,854551.67,646441.23,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2455,"Sub-Saharan Africa",Guinea,Fruits,Online,M,2013-03-29T00:00:00.000000Z,172492063,2013-04-25T00:00:00.000000Z,3089,9.33,6.92,28820.37,21375.88,7444.49,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2456,"Middle East and North Africa",Pakistan,Household,Online,L,2013-01-16T00:00:00.000000Z,124901092,2013-02-15T00:00:00.000000Z,9863,668.27,502.54,6591147.01,4956552.02,1634594.99,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2457,"Middle East and North Africa",Morocco,Cosmetics,Online,H,2016-10-22T00:00:00.000000Z,254368531,2016-11-29T00:00:00.000000Z,2156,437.20,263.33,942603.20,567739.48,374863.72,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2458,"Sub-Saharan Africa","South Africa",Household,Offline,H,2011-06-13T00:00:00.000000Z,276568210,2011-07-07T00:00:00.000000Z,1534,668.27,502.54,1025126.18,770896.36,254229.82,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2459,"Middle East and North Africa","Saudi Arabia",Snacks,Offline,H,2015-03-26T00:00:00.000000Z,427486455,2015-04-19T00:00:00.000000Z,1597,152.58,97.44,243670.26,155611.68,88058.58,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2460,"Sub-Saharan Africa","Democratic Republic of the Congo",Fruits,Offline,H,2013-06-01T00:00:00.000000Z,113422095,2013-06-12T00:00:00.000000Z,2973,9.33,6.92,27738.09,20573.16,7164.93,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2461,"Central America and the Caribbean","Saint Kitts and Nevis ","Personal Care",Online,M,2015-01-17T00:00:00.000000Z,160986459,2015-02-10T00:00:00.000000Z,8325,81.73,56.67,680402.25,471777.75,208624.50,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2462,"Sub-Saharan Africa","Central African Republic",Cosmetics,Online,M,2011-04-16T00:00:00.000000Z,567103374,2011-05-23T00:00:00.000000Z,7345,437.20,263.33,3211234.00,1934158.85,1277075.15,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2463,Europe,"San Marino",Meat,Offline,L,2017-02-08T00:00:00.000000Z,949009168,2017-03-19T00:00:00.000000Z,1757,421.89,364.69,741260.73,640760.33,100500.40,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2464,"Australia and Oceania","Samoa ",Beverages,Online,H,2014-06-11T00:00:00.000000Z,994252669,2014-06-18T00:00:00.000000Z,314,47.45,31.79,14899.30,9982.06,4917.24,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2465,Asia,"North Korea","Personal Care",Online,C,2016-08-05T00:00:00.000000Z,910695207,2016-09-06T00:00:00.000000Z,3804,81.73,56.67,310900.92,215572.68,95328.24,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2466,"Australia and Oceania","Samoa ",Snacks,Online,C,2011-06-06T00:00:00.000000Z,976510608,2011-07-18T00:00:00.000000Z,44,152.58,97.44,6713.52,4287.36,2426.16,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2467,"Sub-Saharan Africa",Uganda,Meat,Offline,C,2010-08-01T00:00:00.000000Z,190185201,2010-08-30T00:00:00.000000Z,8882,421.89,364.69,3747226.98,3239176.58,508050.40,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2468,Europe,Italy,Snacks,Offline,L,2015-05-30T00:00:00.000000Z,320517814,2015-06-23T00:00:00.000000Z,7199,152.58,97.44,1098423.42,701470.56,396952.86,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2469,"Sub-Saharan Africa",Rwanda,"Personal Care",Offline,L,2013-03-06T00:00:00.000000Z,956619775,2013-03-26T00:00:00.000000Z,3904,81.73,56.67,319073.92,221239.68,97834.24,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2470,Asia,Tajikistan,Clothes,Offline,H,2011-02-26T00:00:00.000000Z,857914912,2011-04-15T00:00:00.000000Z,4942,109.28,35.84,540061.76,177121.28,362940.48,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2471,"Australia and Oceania",Australia,"Baby Food",Offline,H,2010-02-04T00:00:00.000000Z,204139554,2010-02-07T00:00:00.000000Z,8285,255.28,159.42,2114994.80,1320794.70,794200.10,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2472,Europe,Greece,Cosmetics,Online,M,2015-08-11T00:00:00.000000Z,145342528,2015-08-31T00:00:00.000000Z,8939,437.20,263.33,3908130.80,2353906.87,1554223.93,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2473,Europe,Monaco,Household,Online,L,2011-08-28T00:00:00.000000Z,551885163,2011-10-12T00:00:00.000000Z,3939,668.27,502.54,2632315.53,1979505.06,652810.47,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2474,"North America",Canada,Fruits,Online,L,2017-05-01T00:00:00.000000Z,464441287,2017-05-13T00:00:00.000000Z,7353,9.33,6.92,68603.49,50882.76,17720.73,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2475,"Australia and Oceania",Kiribati,Fruits,Offline,H,2014-12-07T00:00:00.000000Z,343997228,2014-12-26T00:00:00.000000Z,5279,9.33,6.92,49253.07,36530.68,12722.39,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2476,Europe,Bulgaria,Cosmetics,Online,C,2014-05-02T00:00:00.000000Z,721851813,2014-05-06T00:00:00.000000Z,848,437.20,263.33,370745.60,223303.84,147441.76,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2477,"Middle East and North Africa",Pakistan,Cosmetics,Offline,H,2011-04-27T00:00:00.000000Z,849616372,2011-05-13T00:00:00.000000Z,9220,437.20,263.33,4030984.00,2427902.60,1603081.40,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
2478,"Central America and the Caribbean",Jamaica,"Personal Care",Online,L,2014-02-06T00:00:00.000000Z,949214732,2014-03-21T00:00:00.000000Z,2588,81.73,56.67,211517.24,146661.96,64855.28,2024-11-04T08:49:00.000000Z,2024-11-04T08:49:00.000000Z
